"location","source","target"
"","itemslisting.ResultsCount","%s - %s %s af %s %s"
"","itemslisting.SearchResults","Resultater for "
"","itemslisting.SelectAll","Vælg alle"
"","itemslisting.SellerType","Sælgertype"
"","itemslisting.SERVER_NAME","/"
"","itemslisting.SimilarAds","Tilsvarende annoncer"
"","itemslisting.Sold","Solgt"
"","itemslisting.Sorry","Beklager, vi kunne ikke finde nogen "
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheKeywords","Beklager - vi kunne ikke finde nogle resultater, der passede til dine nøgleord"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheseKeywords","Beklager, vi fandt ikke nogen resultater, der svarede til dette nøgleord."
"","itemslisting.SortBy","Sorter %s efter"
"","itemslisting.Sponsored","Annoncer fra Google"
"","itemslisting.ThatMatched","der passede til nøgleordene"
"","itemslisting.TimeLeft","Tid tilbage"
"","itemslisting.Title","Titel"
"","itemslisting.Video","Video"
"","itemslisting.ViewRecentAds","Vis seneste annoncer"
"","itemslisting.ViewSellerOtherAds","Se sælgerens øvrige annoncer."
"","itemslisting.WapNoSearchResults1","Beklager, vi kunne ikke finde nogle resultater, der indeholder nøgleordene: <emv:strong>"
"","itemslisting.WapNoSearchResults2","</emv:strong><emv:br/><emv:br/>            Her er nogle gode søgetips:<emv:br/>            Sørg for, du har stavet rigtigt til dine nøgleord<emv:br/>             Anvend færre nøgleord <emv:br/>            Anvend flere generelle ord<emv:br/>            Udvid søgeområdet til STAT <emv:br/>            Prøv at gennemsøge kategorien fra <emv:a href=""/index.php"">hjemmesiden</emv:a><emv:br/><emv:br/>             Lad andre vide, hvad du søger efter : <emv:a href=""/wap_posting.php"">indryk en gratis annonce i dag!</emv:a>"
"","itemslisting.WorkAtAnd","Ansat hos <<WORK>> og <<WORK_>>"
"","itemslisting.WorkedAt","Ansat hos <<WORK>>"
"","languagemenu.ListingLanguage","Listings Language"
"","languagemenu.SiteLanguage","Sprog på hjemmesiden"
"","listingslanguageoptions.AllLanguages","Alle sprog"
"","listingslanguageoptions.ListingLanguage","Listing Language"
"","loginbox.AccountHolders","Kontohavere skal logge ind før de kan annoncere genstande på dette site."
"","loginbox.AccountLocked","Din konto er låst. Kontakt administrator."
"","loginbox.AccountLockedA","Din konto er låst. Kontakt vores"
"","loginbox.AccountLockedB","Kundeservice"
"","loginbox.AccountLockedLink","/support/support.php"
"","loginbox.AlreadyAMember","Allerede medlem "
"","loginbox.AlreadyPostedAnAd","Har allerede gemt en annonce"
"","loginbox.ClickHere","klik her"
"","loginbox.CreateYourAccount","Opret din konto gratis:"
"","loginbox.EnterEmailUsedToPostReceiveLinkToMyBrand","Skriv den e-mail, som du brugte til at indrykke annoncen, og få linket til <<MY_CLASSIFIEDS>> med e-mail."
"","loginbox.EnterPassword","Indtast venligst dit password"
"","loginbox.EnterUsername","Indtast venligst dit brugernavn"
"","loginbox.ForgotYourPassword","Glemt din adgangskode?"
"","loginbox.HaveAnAccount","Har du en konto?"
"","loginbox.HaveAnOlxAccount","Har du en <<BRAND>>-konto?"
"","loginbox.IAgreeToTheTermsAndConditionsOfBrand","Jeg accepterer <<LINK_TERMS_USE>>Vilkår og betingelser<</LINK_TERMS_USE>> for <<BRAND>>"
"","loginbox.IfYouAlreadyHaveAnAccountClickHereToLogIn","Har du allerede en konto, så klik her for at logge ind."
"","loginbox.IfYouDontHaveAccountOrNeverPostedOnBrand","Hvis du ikke har en konto eller ikke har indrykket en annonce på <<BRAND>>"
"","loginbox.Login","Log ind"
"","loginbox.MemberAccess","Adgang for medlemmer"
"","loginbox.NeedAnAccount","Skal du bruge en konto?"
"","loginbox.NoAccount","Ingen konto med det brugernavn"
"","loginbox.NotAMember","Ikke medlem?"
"","loginbox.NotLog","Vi kunne ikke logge dig ind"
"","loginbox.Password","Kodeord"
"","loginbox.PasswordError","Bekræft venligst dit password"
"","loginbox.Re-enterPassword","Indtast venligst dit password igen"
"","loginbox.Register","Tilmeld"
"","loginbox.RegisterNow","Tilmeld dig nu!"
"","loginbox.RememberMe","Husk mig"
"","loginbox.SignIn","Log ind"
"","loginbox.SingInButon","Log ind"
"","loginbox.SingInTitle","Log ind"
"","loginbox.UserError","Der eksisterer ingen konto med dette brugernavn eller denne e-mailadresse."
"","loginbox.Username","Brugernavn eller e-mail"
"","loginbox.Wait","Vent..."
"","loginbox.WeCouldNotLogYouIn","Vi kunne ikke logge dig ind"
"","loginbox.YouDontNeedToRegisterToUseBrandButWeRecommendYouDo","Du behøver ikke være registreret for at bruge <<BRAND>>, men vi anbefaler det:"
"","mainmenu.BrowseAds","Søg annoncer"
"","mainmenu.ChangeLanguage","Change Language"
"","mainmenu.ChangeRegion","Change Region"
"","messages_addvideo.1","Video Upload"
"","messages_addvideo.2","Nu kan du tilføje video til din annonce!"
"","messages_addvideo.3","Det er hurtigt og nemt. Du skal bare installere en lille applikation. Klik nedenfor!"
"","messages_addvideo.4","Tilføj video"
"","messages_addvideo.5","slet Video"
"","messages_addvideo.6","Annuller"
"","messages_addvideo.7","Video"
"","messages_addvideo.8","Rediger Video"
"","messages_addvideo.9","Upload færdigt. Tryk okay for at fortsætte."
"","messages_auction_bid_class.1","Fortsæt"
"","messages_auction_bid_class.10","Fortæl en ven"
"","messages_auction_bid_class.11","Side"
"","messages_auction_bid_class.12","eller "
"","messages_auction_bid_class.13","Flere resultater"
"","messages_auction_bid_class.15","Dage"
"","messages_auction_bid_class.16","timer"
"","messages_auction_bid_class.17","minut"
"","messages_auction_bid_class.18","sekunder"
"","messages_auction_bid_class.19","Gå tilbage"
"","messages_auction_bid_class.20","<br /><br /><div align=""center""><b>Der er ikke blevet budt på denne auktion.</b></div><br />"
"","messages_auction_bid_class.3","Tilbage til oversigt"
"","messages_auction_bid_class.4","Tilbage"
"","messages_auction_bid_class.5","Gå tilbage"
"","messages_auction_bid_class.6","Annonce-ID"
"","messages_auction_bid_class.7","Navn på genstand"
"","messages_auction_bid_class.8","Resterende tid"
"","messages_auction_bid_class.9","Tilføj til favoritter"
"","messages_auction_bid_class.BuyerEmail","Købers e-mail"
"","messages_auction_bid_class.BuyerName","Købers navn"
"","messages_auction_bid_class.CongratulationsBuyer","<strong>Tillykke!</strong><br /> Du har købt en genstand"
"","messages_auction_bid_class.CongratulationsSeller","<strong>Tillykke!</strong><br /> Din Køb nu-genstand er blevet solgt"
"","messages_auction_bid_class.ContactBuyer","Kontakt sælgeren direkte for at arrangere betaling og levering. For at undgå bedrageri anbefaler vi, du handler lokalt og undgår Western Union og pengeoverførsler."
"","messages_auction_bid_class.ContactSeller","Kontakt sælgeren direkte for at arrangere betaling og levering. For at undgå bedrageri anbefaler vi, du handler lokalt og undgår Western Union og pengeoverførsler.."
"","messages_auction_bid_class.CurrentBid","Nuværende bud"
"","messages_auction_bid_class.EndingDate","Slutdato"
"","messages_auction_bid_class.ItemTitle","Navn på genstand"
"","messages_auction_bid_class.LinkToItem","Link til genstand"
"","messages_auction_bid_class.MaximumBid","Dit maksimumbud"
"","messages_auction_bid_class.Price","Pris"
"","messages_auction_bid_class.Seller","Sælger"
"","messages_auction_bid_class.SellerEmail","Sælgers e-mail"
"","messages_auction_bid_class.SellerName","Sælgers navn"
"","messages_auction_bid_class.ViewTheItem","Se den genstand, du byder på"
"","messages_auction_bid_class.WeAreSorry","Du er blevet overbudt på den følgende <<BRAND>> genstand"
"","messages_auction_bid_class.YouAre","Du er nu den, der har budt højest"
"","messages_auction_bid_class.YouAreCurrently","<strong>Til lykke!</strong><br />Du er på nuværende tidspunkt den, der har budt mest for den følgende <<BRAND>>-genstand"
"","messages_auction_bid_class.YouHaveOutbid","Du er blevet overbudt"
"","messages_auction_bid_class.YouPurchasedItem","Du har købt en genstand"
"","messages_auction_bid_class.YourCurrentBid","Dit nuværende bud"
"","messages_auction_bid_class.YourItemSold","Din genstand er blevet solgt!"
"","messages_auction_bid_class.YourMaximumBid","Dit maksimumbud"
"","messages_auction_bid_class.YourOfert","Dit bud"
"","messages_auction_feedback_class.1","Tilbage til Min OLX"
"","messages_auction_feedback_class.3","View my Feedback"
"","messages_auction_feedback_class.4","Open Feedbacks"
"","messages_auction_feedback_class.5","Feedback Home"
"","messages_auction_feedback_class.6","Gå tilbage"
"","messages_browse_notify_friend.1","Verifikationskode"
"","messages_browse_notify_friend.2","(Angiv verifikationskode)"
"","messages_browse_notify_friend.3","Tilbage til oversigt"
"","messages_browse_notify_friend.5","Sørg for<br />verifikationskoden<br /> er korrekt"
"","messages_browse_notify_friend.6","Valgfri"
"","messages_browse_notify_friend.ErrorFriendName","Din vens navn er obligatorisk"
"","messages_browse_notify_friend.ErrorMail","Angiv din e-mailadresse"
"","messages_browse_notify_friend.ErrorMailFriend","Skriv din vens e-mailadresse"
"","messages_browse_notify_friend.ErrorSenderName","Senderens navn er obligatorisk"
"","messages_browse_notify_friend.InvalidMail","Ugyldig e-mail"
"","messages_browse_notify_friend.InvalidMailFriend","Ugyldig e-mail for ven"
"","messages_browse_notify_friend.LockedUserOrEmailA","Din konto er låst. Kontakt vores"
"","messages_browse_notify_friend.LockedUserOrEmailB","Support Team"
"","messages_browse_notify_friend.LockedUserOrEmailLink","http://support.olx.com"
"","messages_browse_notify_seller.1","Verifikationskode"
"","messages_browse_notify_seller.10","Maksimalt tilladte størrelse af uploadede filer er 2 MB."
"","messages_browse_notify_seller.11","Denne filtype understøttes ikke i øjeblikket af <<BRAND>>."
"","messages_browse_notify_seller.2","(Angiv verifikationskode)"
"","messages_browse_notify_seller.3","Tilbage til oversigt"
"","messages_browse_notify_seller.5","Sørg for<br />verifikationskoden<br /> er korrekt"
"","messages_browse_notify_seller.6","Valgfri"
"","messages_browse_notify_seller.7","Anonym"
"","messages_browse_notify_seller.8","Før du bekræfter dit køb bør du læse oplysningerne om <strong>falske sælgere</strong> på vores <a href=""index.php?a=28&b=141"" class=""ima"">hjælpe</a> side."
"","messages_browse_notify_seller.9","Vedhæft en fil"
"","messages_browse_notify_seller.AttachPicture","Vedhæft et billede"
"","messages_browse_notify_seller.AttachResume","Vedhæft et CV"
"","messages_browse_notify_seller.BarAdviceA","Før du bekræfter dit køb bør du læse oplysningerne om<b>falske sælgere</b> på vores "
"","messages_browse_notify_seller.BarAdviceB","hjælpe"
"","messages_browse_notify_seller.BarAdviceC"," side."
"","messages_browse_notify_seller.BarAdviceLink","index.php?a=28&b=141"
"","messages_browse_notify_seller.ContactEmployer","Kontakt arbejdsgiver / medarbejder"
"","messages_browse_notify_seller.ContactSeller","Kontakt sælger"
"","messages_browse_notify_seller.ErrorMail","Angiv din e-mailadresse"
"","messages_browse_notify_seller.InvalidMail","Ugyldig e-mail"
"","messages_browse_notify_seller.LockedUserOrEmailA","Din konto er låst. Kontakt vores"
"","messages_browse_notify_seller.LockedUserOrEmailB","Support Team"
"","messages_browse_notify_seller.LockedUserOrEmailLink","/support/support.php"
"","messages_browse_notify_seller.ReplyToThisAd","Svar på denne annonce"
"","messages_browse_notify_seller.ThisMessageIs","Denne meddelelse vedrører"
"","messages_browse_notify_seller.ValidationError","Udfyld venligst de manglende felter"
"","messages_checkuserajax.1","(Ikke gyldig: 4 til 20 alfanummeriske tegn)"
"","messages_checkuserajax.2","(Ikke gyldig: Ingen mellemrum eller specielle tegn)"
"","messages_checkuserajax.3","(Ikke gyldig: Ugyldigt brugernavn)"
"","messages_checkuserajax.4","(Ikke gyldig: Brugernavn findes allerede)"
"","messages_checkuserajax.5","Gyldig"
"","messages_close_item_mail_to_bidder.0","Congratulations!!! Your are the high bidder in this auction. Below is a link to view the auction for 30 days after it has closed. Please contact the seller using the information below to exchange payment information. Keep this email for your records and the link back to the auction."
"","messages_close_item_mail_to_bidder.1","You are the winning bidder."
"","messages_close_item_mail_to_bidder.2","person der byder:"
"","messages_close_item_mail_to_bidder.3","bud: "
"","messages_close_item_mail_to_bidder.4","sælger info:"
"","messages_close_item_mail_to_bidder.Bid","bud: "
"","messages_close_item_mail_to_bidder.Bidder","person der byder:"
"","messages_close_item_mail_to_bidder.Congratulations","Tillykke!!!"
"","messages_close_item_mail_to_bidder.ContactSeller","Kontakt sælgeren direkte for at arrangere betaling og levering. <br />For at undgå bedrageri anbefaler vi, du handler lokalt og undgår Western Union og pengeoverførsler."
"","messages_close_item_mail_to_bidder.ItemTitle","Navn på genstand"
"","messages_close_item_mail_to_bidder.LinkToItem","Link til genstand:"
"","messages_close_item_mail_to_bidder.SellerEmail","Sælgers e-mail"
"","messages_close_item_mail_to_bidder.SellerInfo","sælger info:"
"","messages_close_item_mail_to_bidder.SellerName","Sælgers navn"
"","messages_close_item_mail_to_bidder.WinningBid","Vindende bus"
"","messages_close_item_mail_to_bidder.YouAreBidder","Du har afgivet det vindende bud"
"","messages_close_item_mail_to_bidder.YouPurchasedItem","Du har købt en genstand"
"","messages_close_item_mail_to_seller.0","Congratulations!!! Your auction has ended and the item has been sold. Below is a link to view the auction for 30 days after it has closed. Please contact the high bidder using the information below to exchange payment information. Keep this email for your records and the link back to the auction."
"","messages_close_item_mail_to_seller.1","Vi beklager. Din auktion er slut og det højeste bud var mindre end din mindstepris. Du kan se auktionen ved at klikke på nedenstående link i de næste 30 dage, hvor de kan se bud-aktivitet og, hvis du vil, acceptere et bud, der blev placeret. Hvis ikke håber vi du vil overveje at bruge os igen, hvis du vil forsøge at sælge din genstand igen."
"","messages_close_item_mail_to_seller.2","Your+Auction+has+ended."
"","messages_close_item_mail_to_seller.3","The+dutch+auction+listed+below+has+closed.+Below+is+a+list+of+winning+dutch+bidders%2C+the+quantity+they+have+won+and+the+final+bid+amount+that+they+are+responsible+for+paying.+"
"","messages_close_item_mail_to_seller.4","final bid amount:"
"","messages_close_item_mail_to_seller.BuyerEmail","Købers e-mail"
"","messages_close_item_mail_to_seller.BuyerName","Købers navn"
"","messages_close_item_mail_to_seller.Congratulations","Tillykke!!!"
"","messages_close_item_mail_to_seller.ContactBuyer","Kontakt sælgeren direkte for at arrangere betaling og levering.<br /> For at undgå svindel anbefaler vi at handle lokalt og at undgå Western Union og pengeoverførsler."
"","messages_close_item_mail_to_seller.FinalBidAmount","Højeste bud"
"","messages_close_item_mail_to_seller.ItemTitle","Navn på genstand"
"","messages_close_item_mail_to_seller.LinkToItem","Link til genstand:"
"","messages_close_item_mail_to_seller.TheDutchAuctionClosed","The+dutch+auction+listed+below+has+closed.+Below+is+a+list+of+winning+dutch+bidders%2C+the+quantity+they+have+won+and+the+final+bid+amount+that+they+are+responsible+for+paying.+"
"","messages_close_item_mail_to_seller.WeAreSorry","Vi beklager. Din auktion er slut og det højeste bud var mindre end din mindstepris. Du kan se auktionen ved at klikke på nedenstående link i de næste 30 dage, hvor de kan se bud-aktivitet og, hvis du vil, acceptere et bud, der blev placeret. Hvis ikke håber vi du vil overveje at bruge os igen, hvis du vil forsøge at sælge din genstand igen."
"","messages_close_item_mail_to_seller.YourAuctionEnded","Din auktion er afsluttet"
"","messages_close_item_mail_to_seller.YourAuctionEndedSold","Din auktion er afsluttet og din genstand er blevet solgt"
"","messages_close_item_mail_to_seller.YourItemSold","Din genstand er blevet solgt!"
"","messages_date_format.101","Jan"
"","messages_date_format.102","Feb"
"","messages_date_format.103","Mar"
"","messages_date_format.104","Apr"
"","messages_date_format.105","Maj"
"","messages_date_format.106","Jun"
"","messages_date_format.107","Jul"
"","messages_date_format.108","Aug"
"","messages_date_format.109","Sep"
"","messages_date_format.110","Okt"
"","messages_date_format.111","Nov"
"","messages_date_format.112","Dec"
"","messages_date_format.200","Søndag"
"","messages_date_format.201","Mandag"
"","messages_date_format.202","Tirsdag"
"","messages_date_format.203","Onsdag"
"","messages_date_format.204","Torsdag"
"","messages_date_format.205","Fredag"
"","messages_date_format.206","Lørdag"
"","messages_date_format.300","Søn"
"","messages_date_format.301","Man"
"","messages_date_format.302","Tir"
"","messages_date_format.303","Ons"
"","messages_date_format.304","Tor"
"","messages_date_format.305","Fre"
"","messages_date_format.306","Lør"
"","messages_date_format.901","Januar"
