"location","source","target"
"","optionals.opt-99-215-languagebooks-sindhi","Sindhi"
"","optionals.opt-99-215-languagebooks-spanish","Spanish"
"","optionals.opt-99-215-languagebooks-swedish","Swedish"
"","optionals.opt-99-215-languagebooks-tamil","Tamil"
"","optionals.opt-99-215-languagebooks-telugu","Telugu"
"","optionals.opt-99-215-languagebooks-turkish","Turkish"
"","optionals.opt-99-215-languagebooks-urdu","Urdu"
"","optionals.opt-99-215-magazines","Magazines"
"","optionals.opt-99-215-magazines-business","Business"
"","optionals.opt-99-215-magazines-childrens","Children's"
"","optionals.opt-99-215-magazines-computers","Computers"
"","optionals.opt-99-215-magazines-currentaffairs","Current Affairs"
"","optionals.opt-99-215-magazines-finance","Finance"
"","optionals.opt-99-215-magazines-foreigns","Foreign's"
"","optionals.opt-99-215-magazines-lifestyle","Lifestyle"
"","optionals.opt-99-215-magazines-technology","Technology"
"","optionals.opt-99-215-management","Management"
"","optionals.opt-99-215-management-accounting","Accounting"
"","optionals.opt-99-215-management-business","Business"
"","optionals.opt-99-215-management-careers","Careers"
"","optionals.opt-99-215-management-economics","Economics"
"","optionals.opt-99-215-management-entrepreneurship","Entrepreneurship"
"","optionals.opt-99-215-management-finance","Finance"
"","optionals.opt-99-215-management-humanresources","Human Resources"
"","optionals.opt-99-215-management-investing","Investing"
"","optionals.opt-99-215-management-leadership","Leadership"
"","optionals.opt-99-215-management-management","Management"
"","optionals.opt-99-215-management-marketing","Marketing"
"","optionals.opt-99-215-management-smallbusiness","Small Business"
"","optionals.opt-99-215-nonfiction","Non Fiction"
"","optionals.opt-99-215-nonfiction-history","History"
"","optionals.opt-99-215-nonfiction-political","Political"
"","optionals.opt-99-215-photography","Photography"
"","optionals.opt-99-215-professional","Professional"
"","optionals.opt-99-215-professional-accounting","Accounting"
"","optionals.opt-99-215-professional-aeronautical","Aeronautical"
"","optionals.opt-99-215-professional-business","Business"
"","optionals.opt-99-215-professional-communication","Communication"
"","optionals.opt-99-215-professional-corporate","Corporate"
"","optionals.opt-99-215-professional-engineering","Engineering"
"","optionals.opt-99-215-professional-financial","Financial"
"","optionals.opt-99-215-professional-journalism","Journalism"
"","optionals.opt-99-215-professional-law","Law"
"","optionals.opt-99-215-professional-management","Management"
"","optionals.opt-99-215-professional-medical","Medical"
"","optionals.opt-99-215-professional-science","Science"
"","optionals.opt-99-215-professional-software","Software"
"","optionals.opt-99-215-professional-technologies","Technologies"
"","optionals.opt-99-215-reference","Reference"
"","optionals.opt-99-215-reference-annuals","Annuals"
"","optionals.opt-99-215-reference-atlases","Atlases"
"","optionals.opt-99-215-reference-catalogs","Catalogs"
"","optionals.opt-99-215-reference-cookbooks","Cook Books"
"","optionals.opt-99-215-reference-dictionaries","Dictionaries"
"","optionals.opt-99-215-reference-directories","Directories"
"","optionals.opt-99-215-reference-encyclopedias","Encyclopedias"
"","optionals.opt-99-215-reference-handbooks","Handbooks"
"","optionals.opt-99-215-reference-practicalguide","Practical Guide"
"","optionals.opt-99-215-reference-quotations","Quotations"
"","optionals.opt-99-215-reference-research","Research"
"","optionals.opt-99-215-reference-yearbooks","Yearbooks"
"","optionals.opt-99-215-religion","Religion"
"","optionals.opt-99-215-religion-alchemy","Alchemy"
"","optionals.opt-99-215-religion-bibles","Bibles"
"","optionals.opt-99-215-religion-christians","Christians"
"","optionals.opt-99-215-religion-evangelicals","Evangelicals"
"","optionals.opt-99-215-religion-occultism","Occultism"
"","optionals.opt-99-215-religion-theology","Theology"
"","optionals.opt-99-215-sciencefictionandfantasy","Science Fiction and Fantasy"
"","optionals.opt-99-215-selfhelp","Self Help"
"","optionals.opt-99-215-selfhelp-creativity","Creativity"
"","optionals.opt-99-215-selfhelp-depression","Depression"
"","optionals.opt-99-215-selfhelp-meditation","Meditation"
"","optionals.opt-99-215-spirituality","Spirituality"
"","optionals.opt-99-215-spirituality-faith","Faith"
"","optionals.opt-99-215-spirituality-mankind","Mankind"
"","optionals.opt-99-215-spirituality-mantra","Mantra"
"","optionals.opt-99-215-spirituality-powerfulthoughts","Powerful Thoughts"
"","optionals.opt-99-215-sports","Sports"
"","optionals.opt-99-215-sports-cricket","Cricket"
"","optionals.opt-99-215-sports-mountaineering","Mountaineering"
"","optionals.opt-99-215-sports-tennis","Tennis"
"","optionals.opt-99-215-travel","Travel"
"","optionals.opt-99-215-travel-africa","Africa"
"","optionals.opt-99-215-travel-america","America"
"","optionals.opt-99-215-travel-asia","Asia"
"","optionals.opt-99-215-travel-europe","Europe"
"","optionals.opt-99-215-travel-oceania","Oceania"
"","optionals.opt-99-217-accessories","Accessories"
"","optionals.opt-99-217-accessories-backpacks","Backpacks"
"","optionals.opt-99-217-accessories-bags","Bags"
"","optionals.opt-99-217-accessories-belts","Belts"
"","optionals.opt-99-217-accessories-cases","Cases"
"","optionals.opt-99-217-accessories-gloves","Gloves"
"","optionals.opt-99-217-accessories-hair","Hair"
"","optionals.opt-99-217-accessories-hats","Hats"
"","optionals.opt-99-217-accessories-purses","Purses"
"","optionals.opt-99-217-accessories-scarves","Scarves"
"","optionals.opt-99-217-accessories-sunglasses","Sunglasses"
"","optionals.opt-99-217-accessories-wallets","Wallets"
"","optionals.opt-99-217-men","Men"
"","optionals.opt-99-217-men-bermudas","Bermudas"
"","optionals.opt-99-217-men-blazers","Blazers"
"","optionals.opt-99-217-men-boardshorts","Boardshorts"
"","optionals.opt-99-217-men-cardigans","Cardigans"
"","optionals.opt-99-217-men-coats","Coats"
"","optionals.opt-99-217-men-hoodies","Hoodies"
"","optionals.opt-99-217-men-jackets","Jackets"
"","optionals.opt-99-217-men-jeans","Jeans"
"","optionals.opt-99-217-men-kurta","Kurta"
"","optionals.opt-99-217-men-pants","Pants"
"","optionals.opt-99-217-men-polos","Polos"
"","optionals.opt-99-217-men-raincoats","Raincoats"
"","optionals.opt-99-217-men-sherwani","Sherwani"
"","optionals.opt-99-217-men-shirts","Shirts"
"","optionals.opt-99-217-men-shorts","Shorts"
"","optionals.opt-99-217-men-sleepwear","Sleepwear"
"","optionals.opt-99-217-men-sweaters","Sweaters"
"","optionals.opt-99-217-men-sweatshirts","Sweatshirts"
"","optionals.opt-99-217-men-tees","Tees"
"","optionals.opt-99-217-men-ties","Ties"
"","optionals.opt-99-217-men-tshirts","T-Shirts"
"","optionals.opt-99-217-men-underwear","Underwear"
"","optionals.opt-99-217-men-vests","Vests"
"","optionals.opt-99-217-menfootwear","Men Footwear"
"","optionals.opt-99-217-menfootwear-boots","Boots"
"","optionals.opt-99-217-menfootwear-casual","Casual"
"","optionals.opt-99-217-menfootwear-formal","Formal"
"","optionals.opt-99-217-menfootwear-sandals","Sandals"
"","optionals.opt-99-217-menfootwear-slippers","Slippers"
"","optionals.opt-99-217-menfootwear-sneakers","Sneakers"
"","optionals.opt-99-217-women","Women"
"","optionals.opt-99-217-women-coats","Coats"
"","optionals.opt-99-217-women-dresses","Dresses"
"","optionals.opt-99-217-women-hoodies","Hoodies"
"","optionals.opt-99-217-women-jackets","Jackets"
"","optionals.opt-99-217-women-jeans","Jeans"
"","optionals.opt-99-217-women-lehenga","Lehenga"
"","optionals.opt-99-217-women-pants","Pants"
"","optionals.opt-99-217-women-salwarkameez","Salwar kameez"
"","optionals.opt-99-217-women-sarees","Sarees"
"","optionals.opt-99-217-women-shorts","Shorts"
"","optionals.opt-99-217-women-skirts","Skirts"
"","optionals.opt-99-217-women-socks","Socks"
"","optionals.opt-99-217-women-sweaters","Sweaters"
"","optionals.opt-99-217-women-sweatshirts","Sweatshirts"
"","optionals.opt-99-217-women-tanks","Tanks"
"","optionals.opt-99-217-women-tees","Tees"
"","optionals.opt-99-217-women-tights","Tights"
"","optionals.opt-99-217-women-underwear","Underwear"
"","optionals.opt-99-217-women-vests","Vests"
"","optionals.opt-99-217-womenfootwear","Women Footwear"
"","optionals.opt-99-217-womenfootwear-boots","Boots"
"","optionals.opt-99-217-womenfootwear-flats","Flats"
"","optionals.opt-99-217-womenfootwear-heels","Heels"
"","optionals.opt-99-217-womenfootwear-sandals","Sandals"
"","optionals.opt-99-217-womenfootwear-slippers","Slippers"
"","optionals.opt-99-217-womenfootwear-sneakers","Sneakers"
"","optionals.opt-99-218-accessories","Accessories"
"","optionals.opt-99-218-accessories-bags","Bags"
"","optionals.opt-99-218-accessories-batteries","Batteries"
"","optionals.opt-99-218-accessories-cables","Cables"
"","optionals.opt-99-218-accessories-cleaning","Cleaning"
"","optionals.opt-99-218-accessories-flashes","Flashes"
"","optionals.opt-99-218-accessories-grips","Grips"
"","optionals.opt-99-218-accessories-manuals","Manuals"
"","optionals.opt-99-218-accessories-memorycards","Memory Cards"
"","optionals.opt-99-218-accessories-microphones","Microphones"
"","optionals.opt-99-218-accessories-software","Software"
"","optionals.opt-99-218-accessories-tapes","Tapes"
"","optionals.opt-99-218-accessories-tripods","Tripods"
"","optionals.opt-99-218-accessories-underwatercases","Under Water Cases"
"","optionals.opt-99-218-binoculars","Binoculars"
"","optionals.opt-99-218-binoculars-compact","Compact"
"","optionals.opt-99-218-binoculars-pocket","Pocket"
"","optionals.opt-99-218-binoculars-professional","Professional"
"","optionals.opt-99-218-camcorders","Camcorders"
"","optionals.opt-99-218-camcorders-3d","3D"
"","optionals.opt-99-218-camcorders-dvd","DVD"
"","optionals.opt-99-218-camcorders-flashmemory","Flash Memory"
"","optionals.opt-99-218-camcorders-fullhd","Full HD"
"","optionals.opt-99-218-camcorders-hdd","HDD"
"","optionals.opt-99-218-camcorders-minidv","MiniDV"
"","optionals.opt-99-218-camcorders-standarddefinition","Standard Definition"
"","optionals.opt-99-218-digitalcamera","Digital Camera"
"","optionals.opt-99-218-digitalcamera-aiptek","Aiptek"
"","optionals.opt-99-218-digitalcamera-argus","Argus"
"","optionals.opt-99-218-digitalcamera-benq","BenQ"
"","optionals.opt-99-218-digitalcamera-canon","Canon"
"","optionals.opt-99-218-digitalcamera-casio","Casio"
"","optionals.opt-99-218-digitalcamera-epson","Epson"
"","optionals.opt-99-218-digitalcamera-fujifilm","Fujifilm"
"","optionals.opt-99-218-digitalcamera-gateway","Gateway"
"","optionals.opt-99-218-digitalcamera-ge","GE"
"","optionals.opt-99-218-digitalcamera-hitachi","Hitachi"
"","optionals.opt-99-218-digitalcamera-hp","HP"
"","optionals.opt-99-218-digitalcamera-insignia","Insignia"
"","optionals.opt-99-218-digitalcamera-jvc","JVC"
"","optionals.opt-99-218-digitalcamera-kodak","Kodak"
"","optionals.opt-99-218-digitalcamera-konica","Konica"
"","optionals.opt-99-218-digitalcamera-leica","Leica"
"","optionals.opt-99-218-digitalcamera-memorex","Memorex"
"","optionals.opt-99-218-digitalcamera-minolta","Minolta"
"","optionals.opt-99-218-digitalcamera-minox","Minox"
"","optionals.opt-99-218-digitalcamera-mustek","Mustek"
"","optionals.opt-99-218-digitalcamera-nikon","Nikon"
"","optionals.opt-99-218-digitalcamera-norcent","Norcent"
"","optionals.opt-99-218-digitalcamera-olympus","Olympus"
"","optionals.opt-99-218-digitalcamera-panasonic","Panasonic"
"","optionals.opt-99-218-digitalcamera-pentax","Pentax"
"","optionals.opt-99-218-digitalcamera-polaroid","Polaroid"
"","optionals.opt-99-218-digitalcamera-ricoh","Ricoh"
"","optionals.opt-99-218-digitalcamera-samsung","Samsung"
"","optionals.opt-99-218-digitalcamera-sanyo","Sanyo"
"","optionals.opt-99-218-digitalcamera-sigma","Sigma"
"","optionals.opt-99-218-digitalcamera-sony","Sony"
"","optionals.opt-99-218-digitalcamera-toshiba","Toshiba"
"","optionals.opt-99-218-filmcamera","Film Camera"
"","optionals.opt-99-218-filmcamera-canon","Canon"
"","optionals.opt-99-218-filmcamera-kodak","Kodak"
"","optionals.opt-99-218-filmcamera-minolta","Minolta"
"","optionals.opt-99-218-filmcamera-nikon","Nikon"
"","optionals.opt-99-218-filmcamera-olympus","Olympus"
"","optionals.opt-99-218-filmcamera-pentax","Pentax"
"","optionals.opt-99-218-filmcamera-sony","Sony"
"","optionals.opt-99-218-filmcamera-yashica","Yashica"
"","optionals.opt-99-218-lenses","Lenses"
"","optionals.opt-99-218-lenses-adapters","Adapters"
"","optionals.opt-99-218-lenses-dslr","DSLR"
"","optionals.opt-99-218-lenses-eos","EOS"
"","optionals.opt-99-218-lenses-filters","Filters"
"","optionals.opt-99-218-lenses-kits","Kits"
"","optionals.opt-99-218-lenses-teles","Teles"
"","optionals.opt-99-218-lenses-wideangles","Wide-Angles"
"","optionals.opt-99-218-lenses-zooms","Zooms"
"","optionals.opt-99-218-spy","Spy"
"","optionals.opt-99-218-spy-cameras","Cameras"
"","optionals.opt-99-218-telescope","Telescope"
"","optionals.opt-99-218-telescope-advanced","Advanced"
"","optionals.opt-99-218-telescope-basic","Basic"
"","optionals.opt-99-218-vintage","Vintage"
"","optionals.opt-99-218-vintage-cameras","Cameras"
"","optionals.opt-99-219-accessories","Accessories"
"","optionals.opt-99-219-accessories-batteries","Batteries"
"","optionals.opt-99-219-accessories-bluetooth","Bluetooth"
"","optionals.opt-99-219-accessories-bodypanels","Body Panels"
"","optionals.opt-99-219-accessories-cables","Cables"
"","optionals.opt-99-219-accessories-carcharger","Car Charger"
"","optionals.opt-99-219-accessories-carkits","Car Kits"
"","optionals.opt-99-219-accessories-chargers","Chargers"
"","optionals.opt-99-219-accessories-covers","Covers"
"","optionals.opt-99-219-accessories-datacables","Data Cables"
"","optionals.opt-99-219-accessories-handsfree","Handsfree"
"","optionals.opt-99-219-accessories-headphones","Headphones"
"","optionals.opt-99-219-accessories-manuals","Manuals"
"","optionals.opt-99-219-accessories-modems","Modems"
"","optionals.opt-99-219-accessories-pouches","Pouches"
"","optionals.opt-99-219-accessories-screenprotector","Screen Protector"
"","optionals.opt-99-219-accessories-signalboosters","Signal Boosters"
"","optionals.opt-99-219-acer","Acer"
"","optionals.opt-99-219-acer-allegro","Allegro"
"","optionals.opt-99-219-acer-betouche100","beTouch E100"
"","optionals.opt-99-219-acer-betouche101","beTouch E101"
"","optionals.opt-99-219-acer-betouche120","beTouch E120"
"","optionals.opt-99-219-acer-betouche130","beTouch E130"
"","optionals.opt-99-219-acer-betouche140","beTouch E140"
"","optionals.opt-99-219-acer-betouche200","beTouch E200"
"","optionals.opt-99-219-acer-betouche210","beTouch E210"
"","optionals.opt-99-219-acer-betouche400","beTouch E400"
"","optionals.opt-99-219-acer-betoucht500","beTouch T500"
"","optionals.opt-99-219-acer-dx650","DX650"
"","optionals.opt-99-219-acer-dx900","DX900"
"","optionals.opt-99-219-acer-e110","E110"
"","optionals.opt-99-219-acer-e320","E320"
"","optionals.opt-99-219-acer-f1neotouch","F1 neoTouch"
"","optionals.opt-99-219-acer-f900","F900"
"","optionals.opt-99-219-acer-iconiasmart","Iconia Smart"
"","optionals.opt-99-219-acer-iconiatab","Iconia Tab"
"","optionals.opt-99-219-acer-iconiataba101","Iconia Tab A101"
"","optionals.opt-99-219-acer-iconiataba200","Iconia Tab A200"
"","optionals.opt-99-219-acer-iconiataba500","Iconia Tab A500"
"","optionals.opt-99-219-acer-iconiataba501","Iconia Tab A501"
"","optionals.opt-99-219-acer-iconiataba510","Iconia Tab A510"
"","optionals.opt-99-219-acer-iconiataba700","Iconia Tab A700"
"","optionals.opt-99-219-acer-liquida1","Liquid A1"
"","optionals.opt-99-219-acer-liquide","Liquid e"
"","optionals.opt-99-219-acer-liquideferrari","Liquid E Ferrari"
"","optionals.opt-99-219-acer-liquideplus","Liquid E Plus"
"","optionals.opt-99-219-acer-liquidmetal","Liquid Metal"
"","optionals.opt-99-219-acer-liquidmini","Liquid Mini"
"","optionals.opt-99-219-acer-liquidminisoul","Liquid Mini Soul"
"","optionals.opt-99-219-acer-m900","M900"
"","optionals.opt-99-219-acer-neotouchp400","neoTouch P400"
"","optionals.opt-99-219-acer-neotouchs200","neoTouch S200"
"","optionals.opt-99-219-acer-p300","P300"
"","optionals.opt-99-219-acer-stream","Stream"
"","optionals.opt-99-219-acer-x960","X960"
"","optionals.opt-99-219-airfone","AirFone"
"","optionals.opt-99-219-airfone-af100","AF100"
"","optionals.opt-99-219-airfone-af101","AF101"
"","optionals.opt-99-219-airfone-af102","AF102"
"","optionals.opt-99-219-airfone-af109","AF109"
"","optionals.opt-99-219-airfone-af11","AF11"
"","optionals.opt-99-219-airfone-af110","AF110"
"","optionals.opt-99-219-airfone-af111","AF111"
"","optionals.opt-99-219-airfone-af112","AF112"
"","optionals.opt-99-219-airfone-af12","AF12"
"","optionals.opt-99-219-airfone-af14","AF14"
"","optionals.opt-99-219-airfone-af150","AF150"
"","optionals.opt-99-219-airfone-af155","AF155"
"","optionals.opt-99-219-airfone-af165","AF165"
"","optionals.opt-99-219-airfone-af18","AF18"
"","optionals.opt-99-219-airfone-af20","AF20"
"","optionals.opt-99-219-airfone-af202","AF202"
"","optionals.opt-99-219-airfone-af21","AF21"
"","optionals.opt-99-219-airfone-af211","AF211"
"","optionals.opt-99-219-airfone-af212","AF212"
"","optionals.opt-99-219-airfone-af22","AF22"
"","optionals.opt-99-219-airfone-af222","AF222"
"","optionals.opt-99-219-airfone-af222vd","AF222VD"
"","optionals.opt-99-219-airfone-af23","AF23"
"","optionals.opt-99-219-airfone-af24","AF24"
"","optionals.opt-99-219-airfone-af25","AF25"
"","optionals.opt-99-219-airfone-af26","AF26"
"","optionals.opt-99-219-airfone-af27","AF27"
"","optionals.opt-99-219-airfone-af30","AF30"
"","optionals.opt-99-219-airfone-af303","AF303"
"","optionals.opt-99-219-airfone-af31","AF31"
"","optionals.opt-99-219-airfone-af33","AF33"
"","optionals.opt-99-219-airfone-af50","AF50"
"","optionals.opt-99-219-airfone-af51","AF51"
"","optionals.opt-99-219-airfone-af555","AF555"
"","optionals.opt-99-219-airfone-af999","AF999"
"","optionals.opt-99-219-airfone-aq9","AQ9"
"","optionals.opt-99-219-airfone-aq9plus","AQ9 Plus"
"","optionals.opt-99-219-airfone-cd3i","CD3i"
"","optionals.opt-99-219-airfone-flip29i","Flip 29i"
"","optionals.opt-99-219-airfone-gameyo","Game Yo"
"","optionals.opt-99-219-alcatel","Alcatel"
"","optionals.opt-99-219-alcatel-i650pro","I650 Pro"
"","optionals.opt-99-219-alcatel-ice3","Ice3"
"","optionals.opt-99-219-alcatel-ot255","Ot 255"
"","optionals.opt-99-219-alcatel-ot710","Ot 710"
"","optionals.opt-99-219-alcatel-ot802","Ot 802"
"","optionals.opt-99-219-alcatel-ot813","Ot 813"
"","optionals.opt-99-219-appleiphone","Apple iPhone"
"","optionals.opt-99-219-appleiphone-16gb","16Gb"
"","optionals.opt-99-219-appleiphone-3g16gb","3G 16Gb"
"","optionals.opt-99-219-appleiphone-3g8gb","3G 8Gb"
"","optionals.opt-99-219-appleiphone-3gs16gb","3Gs 16Gb"
"","optionals.opt-99-219-appleiphone-3gs32gb","3Gs 32Gb"
"","optionals.opt-99-219-appleiphone-416gb","4 16Gb"
"","optionals.opt-99-219-appleiphone-432gb","4 32Gb"
"","optionals.opt-99-219-appleiphone-4s16gb","4S 16Gb"
"","optionals.opt-99-219-appleiphone-4s32gb","4S 32Gb"
"","optionals.opt-99-219-appleiphone-4s64gb","4S 64Gb"
"","optionals.opt-99-219-appleiphone-8gb","8Gb"
"","optionals.opt-99-219-asus","ASUS"
"","optionals.opt-99-219-asus-m930","M930"
"","optionals.opt-99-219-asus-p320","P320"
"","optionals.opt-99-219-asus-p525","P525"
"","optionals.opt-99-219-asus-p526","P526"
"","optionals.opt-99-219-asus-p527","P527"
"","optionals.opt-99-219-asus-p565","P565"
"","optionals.opt-99-219-asus-p750","P750"
"","optionals.opt-99-219-beetel","Beetel"
"","optionals.opt-99-219-beetel-gd200","GD200"
"","optionals.opt-99-219-beetel-gd2000","GD2000"
"","optionals.opt-99-219-beetel-gd218","GD218"
"","optionals.opt-99-219-beetel-gd303","GD303"
"","optionals.opt-99-219-beetel-gd305","GD305"
"","optionals.opt-99-219-beetel-gd310","GD310"
"","optionals.opt-99-219-beetel-gd405","GD405"
"","optionals.opt-99-219-beetel-gd410","GD410"
"","optionals.opt-99-219-beetel-gd412","GD412"
"","optionals.opt-99-219-beetel-gd418","GD418"
"","optionals.opt-99-219-beetel-gd420","GD420"
"","optionals.opt-99-219-beetel-gd428","GD428"
"","optionals.opt-99-219-beetel-gd440","GD440"
"","optionals.opt-99-219-beetel-gd455","GD455"
"","optionals.opt-99-219-beetel-gd470","GD470"
"","optionals.opt-99-219-beetel-gd500","GD500"
"","optionals.opt-99-219-beetel-gd505","GD505"
"","optionals.opt-99-219-beetel-gd530","GD530"
"","optionals.opt-99-219-beetel-gd555","GD555"
"","optionals.opt-99-219-beetel-gd660","GD660"
"","optionals.opt-99-219-beetel-gt1800","GT1800"
"","optionals.opt-99-219-beetel-gt415","GT415"
"","optionals.opt-99-219-beetel-magiq","Magiq"
"","optionals.opt-99-219-beetel-magiqglide","Magiq Glide"
"","optionals.opt-99-219-beetel-td590","TD590"
"","optionals.opt-99-219-benq","BenQ"
"","optionals.opt-99-219-blackberry","BlackBerry"
"","optionals.opt-99-219-blackberry-7130g","7130G"
"","optionals.opt-99-219-blackberry-7290","7290"
"","optionals.opt-99-219-blackberry-7730","7730"
"","optionals.opt-99-219-blackberry-8700g","8700G"
"","optionals.opt-99-219-blackberry-8700v","8700V"
"","optionals.opt-99-219-blackberry-8703e","8703E"
"","optionals.opt-99-219-blackberry-8800","8800"
"","optionals.opt-99-219-blackberry-8820","8820"
"","optionals.opt-99-219-blackberry-8830","8830"
"","optionals.opt-99-219-blackberry-bold9000","Bold 9000"
"","optionals.opt-99-219-blackberry-bold9650","Bold 9650"
"","optionals.opt-99-219-blackberry-bold9700","Bold 9700"
"","optionals.opt-99-219-blackberry-bold9780","Bold 9780"
"","optionals.opt-99-219-blackberry-curve8300","Curve 8300"
"","optionals.opt-99-219-blackberry-curve8310","Curve 8310"
"","optionals.opt-99-219-blackberry-curve8320","Curve 8320"
"","optionals.opt-99-219-blackberry-curve8330","Curve 8330"
"","optionals.opt-99-219-blackberry-curve8500","Curve 8500"
"","optionals.opt-99-219-blackberry-curve8520","Curve 8520"
"","optionals.opt-99-219-blackberry-curve8530","Curve 8530"
"","optionals.opt-99-219-blackberry-curve8900","Curve 8900"
"","optionals.opt-99-219-blackberry-curve9300","Curve 9300"
"","optionals.opt-99-219-blackberry-curve9360","Curve 9360"
"","optionals.opt-99-219-blackberry-pearl8100","Pearl 8100"
"","optionals.opt-99-219-blackberry-pearl8110","Pearl 8110"
"","optionals.opt-99-219-blackberry-pearl8120","Pearl 8120"
"","optionals.opt-99-219-blackberry-pearl9100","Pearl 9100"
"","optionals.opt-99-219-blackberry-pearlflip8220","Pearl Flip 8220"
"","optionals.opt-99-219-blackberry-playbook","Playbook"
"","optionals.opt-99-219-blackberry-storm29520","Storm2 9520"
"","optionals.opt-99-219-blackberry-storm29550","Storm2 9550"
"","optionals.opt-99-219-blackberry-storm9530","Storm 9530"
"","optionals.opt-99-219-blackberry-torch9800","Torch 9800"
"","optionals.opt-99-219-blackberry-torch9810","Torch 9810"
"","optionals.opt-99-219-blackberry-torch9860","Torch 9860"
"","optionals.opt-99-219-blackberry-tour9630","Tour 9630"
"","optionals.opt-99-219-byond","Byond"
"","optionals.opt-99-219-byond-by001","BY001"
"","optionals.opt-99-219-byond-by007","BY007"
"","optionals.opt-99-219-byond-by009","BY009"
"","optionals.opt-99-219-byond-by009plus","BY009 Plus"
"","optionals.opt-99-219-byond-by010","BY010"
"","optionals.opt-99-219-byond-by011","BY011"
"","optionals.opt-99-219-byond-by012","BY012"
"","optionals.opt-99-219-byond-by012plus","BY012 Plus"
"","optionals.opt-99-219-byond-by100","BY100"
"","optionals.opt-99-219-byond-by101","BY101"
"","optionals.opt-99-219-byond-by110","BY110"
"","optionals.opt-99-219-byond-by111","BY111"
"","optionals.opt-99-219-byond-by115","BY115"
"","optionals.opt-99-219-byond-by120","BY120"
"","optionals.opt-99-219-byond-by120plus","BY120 Plus"
"","optionals.opt-99-219-byond-by125","BY125"
"","optionals.opt-99-219-byond-by130","BY130"
"","optionals.opt-99-219-byond-by151","BY151"
"","optionals.opt-99-219-byond-by200","BY200"
"","optionals.opt-99-219-byond-by220","BY220"
"","optionals.opt-99-219-byond-by222","BY222"
"","optionals.opt-99-219-byond-by250","BY250"
"","optionals.opt-99-219-byond-by255","BY255"
"","optionals.opt-99-219-byond-by260","BY260"
"","optionals.opt-99-219-byond-by275","BY275"
"","optionals.opt-99-219-byond-by300","BY300"
"","optionals.opt-99-219-byond-by333","BY333"
"","optionals.opt-99-219-byond-by400","BY400"
"","optionals.opt-99-219-byond-by500","BY500"
"","optionals.opt-99-219-byond-by501","BY501"
"","optionals.opt-99-219-byond-by505","BY505"
"","optionals.opt-99-219-byond-by555","BY555"
"","optionals.opt-99-219-byond-by600","BY600"
"","optionals.opt-99-219-byond-by606","BY606"
"","optionals.opt-99-219-byond-by666","BY666"
"","optionals.opt-99-219-byond-by700","BY700"
"","optionals.opt-99-219-byond-by777","BY777"
"","optionals.opt-99-219-byond-by808","BY808"
"","optionals.opt-99-219-byond-by809","BY809"
"","optionals.opt-99-219-byond-by880","BY880"
"","optionals.opt-99-219-byond-by888","BY888"
"","optionals.opt-99-219-byond-by900","BY900"
"","optionals.opt-99-219-byond-by900iplus","BY900i Plus"
"","optionals.opt-99-219-byond-by901","BY901"
"","optionals.opt-99-219-byond-by901plus","BY901 Plus"
"","optionals.opt-99-219-byond-by909","BY909"
"","optionals.opt-99-219-byond-by999","BY999"
"","optionals.opt-99-219-byond-c404","C404"
"","optionals.opt-99-219-byond-charm","Charm"
"","optionals.opt-99-219-byond-chic","Chic"
"","optionals.opt-99-219-byond-gamestar","Gamestar"
"","optionals.opt-99-219-byond-gc444","GC444"
"","optionals.opt-99-219-byond-q90","Q90"
"","optionals.opt-99-219-byond-q99","Q99"
"","optionals.opt-99-219-byond-sl550","SL550"
"","optionals.opt-99-219-byond-sl660","SL660"
"","optionals.opt-99-219-byond-thunder","Thunder"
"","optionals.opt-99-219-dell","Dell"
"","optionals.opt-99-219-dell-aero","Aero"
"","optionals.opt-99-219-dell-streak","Streak"
"","optionals.opt-99-219-dell-streak5","Streak 5"
"","optionals.opt-99-219-dell-streaktablet","Streak Tablet"
"","optionals.opt-99-219-dell-strick","Strick"
"","optionals.opt-99-219-dell-venue","Venue"
"","optionals.opt-99-219-dell-venuepro","Venue Pro"
"","optionals.opt-99-219-dell-xcd28","Xcd28"
"","optionals.opt-99-219-dell-xcd35","Xcd35"
"","optionals.opt-99-219-fly","FLY"
"","optionals.opt-99-219-fly-b405","B405"
"","optionals.opt-99-219-fly-b430ds","B430Ds"
"","optionals.opt-99-219-fly-b435","B435"
"","optionals.opt-99-219-fly-b450","B450"
"","optionals.opt-99-219-fly-b470","B470"
"","optionals.opt-99-219-fly-ds159","Ds159"
"","optionals.opt-99-219-fly-ds180","Ds180"
"","optionals.opt-99-219-fly-e105","E105"
"","optionals.opt-99-219-fly-e106","E106"
"","optionals.opt-99-219-fly-e145","E145"
"","optionals.opt-99-219-fly-mc160","Mc160"
"","optionals.opt-99-219-fly-ml124","Ml124"
"","optionals.opt-99-219-fly-sl600","Sl600"
"","optionals.opt-99-219-fly-sx210","Sx210"
"","optionals.opt-99-219-geepee","Gee Pee"
"","optionals.opt-99-219-geepee-1055","1055"
"","optionals.opt-99-219-geepee-1064","1064"
"","optionals.opt-99-219-geepee-1145","1145"
"","optionals.opt-99-219-geepee-1235","1235"
"","optionals.opt-99-219-geepee-1460","1460"
"","optionals.opt-99-219-geepee-1505","1505"
"","optionals.opt-99-219-geepee-1622","1622"
"","optionals.opt-99-219-geepee-1820","1820"
"","optionals.opt-99-219-geepee-1910","1910"
