"location","source","target"
"","itemslisting.ListedInCategory","Oznámenie je v kategórii"
"","itemslisting.ListingsBy","Oznámenia podľa"
"","itemslisting.LowestFirst","Začať najnižšou ponukou"
"","itemslisting.LowestPriceFirst","Začať najnižšou ponukou"
"","itemslisting.minutes","m "
"","itemslisting.More","Ďalšie"
"","itemslisting.NavigatorByAdType","podľa typu reklamy"
"","itemslisting.NavigatorByCategory","Kategória"
"","itemslisting.NavigatorByLanguage","Oznámenia v jazyku"
"","itemslisting.NavigatorByLocation","Miesto"
"","itemslisting.NavigatorBySellerType","Typ predajcu"
"","itemslisting.NavigatorBySubCategory","Karegória"
"","itemslisting.NavigatorByType","Typ"
"","itemslisting.NewAdAddress","Adresa inzerátu"
"","itemslisting.NewAdDetails","Podrobnosti inzerátu"
"","itemslisting.NewAdTitle","Nadpis inzerátu"
"","itemslisting.NewContactName","Kontaktné meno"
"","itemslisting.NewDescribeAd","Uveďte, čím je váš inzerát jedinečný"
"","itemslisting.NewEmailAdvertiser","Pošlite e-mail na adresu inzerenta"
"","itemslisting.NewlyListed","Najnovšie oznámenia"
"","itemslisting.NewPleaseSelect","Prosím vyberte si"
"","itemslisting.NewSelect","Vybrať"
"","itemslisting.NewShareThisAd","Zverejniť tento inzerát"
"","itemslisting.Next","Nasledujúce"
"","itemslisting.NoBids","Zatiaľ žiadne ponuky"
"","itemslisting.NoReserve","Bez vyvolávacej ceny"
"","itemslisting.NoResults","Prepáčte, v tejto kategórii nie sú žiadne položky"
"","itemslisting.NotNegotiable","Dohoda nie je možná"
"","itemslisting.Of","z"
"","itemslisting.Page","Strana"
"","itemslisting.PendingAd","Inzerát čaká"
"","itemslisting.PendingAds","Prebieha reklama"
"","itemslisting.PerWeek","Týždenne"
"","itemslisting.Photo","Fotografia"
"","itemslisting.PostingIsFree","Uverejňovanie na stránkach <<BRAND>> je BEZPLATNÉ."
"","itemslisting.Previous","Predchádzajúce"
"","itemslisting.Price","Cena"
"","itemslisting.Professionals/Businesses","Profesionáli / Podniky"
"","itemslisting.R","R"
"","itemslisting.Rank","Najlepšia zhoda"
"","itemslisting.RefineYourSearch","Upresniť hľadanie"
"","itemslisting.ReservePrice","Vyvolávacia cena"
"","itemslisting.Results","výsledky"
"","itemslisting.ResultsCount","%s - %s %s z %s %s"
"","itemslisting.SearchResults","Výsledky pre"
"","itemslisting.SelectAll","Vybrať všetky"
"","itemslisting.SellerType","Typ predajcu"
"","itemslisting.SERVER_NAME","/"
"","itemslisting.SimilarAds","podobné reklamy"
"","itemslisting.Sold","Predané"
"","itemslisting.Sorry","Prepáčte, nenašli sme žiadnu"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheKeywords","e nám ľúto, nenašli sme žiadne výsledky zodpovedajúce kľúčovým slovám"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheseKeywords","Je nám ľúto, nenašli sme žiadne výsledky zodpovedajúce týmto kľúčovým slovám."
"","itemslisting.SortBy","Zoradiť %s podľa"
"","itemslisting.Sponsored","Ads by Google"
"","itemslisting.ThatMatched","ktoré sa zhodujú s kľúčovými slovami"
"","itemslisting.TimeLeft","Zostávajúci čas"
"","itemslisting.Title","Nadpis"
"","itemslisting.Video","Video"
"","itemslisting.ViewRecentAds","Zobraziť najnovšie inzeráty"
"","itemslisting.ViewSellerOtherAds","Ďalšie inzeráty tohto predajcu"
"","itemslisting.WapNoSearchResults1","Je nám ľúto, nenašli sme žiadne výsledky zodpovedajúce kľúčovým slovám."
"","itemslisting.WapNoSearchResults2","</emv:strong><emv:br/><emv:br/>Niekoľko užitočných tipov na hľadanie:<emv:br/>            Uistite sa, že ste kľúčové slová zadali správne<emv:br/>            Použite menej kľúčových slov <emv:br/>            Použite všeobecnejšie kľúčové slová<emv:br/>            Rozšírte vaše miesto aj na STATE<emv:br/>            Skúste prelistovať kategóriu cez <emv:a href=""/index.php"">úvodnú stranu</emv:a><emv:br/><emv:br/>             Dajte ostatným vedieť, čo hľadáte: <emv:a href=""/wap_posting.php"">uverejnite bezplatnú reklamu dnes!</emv:a>"
"","itemslisting.WorkAtAnd","Pracoval v <<WORK>> a <<WORK_>>"
"","itemslisting.WorkedAt","Pracoval u <<WORK>>"
"","languagemenu.ListingLanguage","Jazyk oznámení"
"","languagemenu.SiteLanguage","Jazyk webovej lokality"
"","listingslanguageoptions.AllLanguages","Všetky jazyky"
"","listingslanguageoptions.ListingLanguage","Jazyk oznámenia"
"","loginbox.AccountHolders","Majitelia kont sa musia prihlásiť pred zobrazením položiek na tejto lokalite."
"","loginbox.AccountLocked","Vaše konto je zablokované. Kontaktujte administrátora."
"","loginbox.AccountLockedA","Vaše konto je zablokované. Kontaktujte náš "
"","loginbox.AccountLockedB","Tím podpory."
"","loginbox.AccountLockedLink","/support/support.php"
"","loginbox.AlreadyAMember","Existujúci člen "
"","loginbox.AlreadyPostedAnAd","Už poslal rekamu"
"","loginbox.ClickHere","Kliknite sem"
"","loginbox.CreateYourAccount","Vytvorte vaše bezplatné konto:"
"","loginbox.EnterEmailUsedToPostReceiveLinkToMyBrand","Zadajte e-mailovú adresu, ktorú požívate na podávanie svojich oznámení a pošleme vám prepojenie na <<MY_CLASSIFIEDS>> e-mailom."
"","loginbox.EnterPassword","Prosíme, zadajte vaše heslo"
"","loginbox.EnterUsername","Prosíme, zadajte vaše používateľské meno"
"","loginbox.ForgotYourPassword","Zabudli ste heslo?"
"","loginbox.HaveAnAccount","Máte konto?"
"","loginbox.HaveAnOlxAccount","Máte konto <<BRAND>>?"
"","loginbox.IAgreeToTheTermsAndConditionsOfBrand","Súhlasím so <<LINK_TERMS_USE>>Zmluvnými podmienkami<</LINK_TERMS_USE>> <<BRAND>>"
"","loginbox.IfYouAlreadyHaveAnAccountClickHereToLogIn","Ak už máte účet, prihláste sa kliknutím sem."
"","loginbox.IfYouDontHaveAccountOrNeverPostedOnBrand","Ak nemáte účet alebo ste ešte nepodali reklamu na <<BRAND>>"
"","loginbox.Login","Prihlásiť sa"
"","loginbox.MemberAccess","Prístup členom"
"","loginbox.NeedAnAccount","Potrebujete konto?"
"","loginbox.NoAccount","S týmto používateľským menom neexistuje konto"
"","loginbox.NotAMember","Nie ste členom?"
"","loginbox.NotLog","Prihlasovanie bolo neúspešné"
"","loginbox.Password","Heslo"
"","loginbox.PasswordError","Prosíme, overte vaše heslo"
"","loginbox.Re-enterPassword","Prosíme, zadajte vaše heslo znova"
"","loginbox.Register","Zaregistrujte sa"
"","loginbox.RegisterNow","Zaregistrujte sa teraz!"
"","loginbox.RememberMe","Zapamätať moje údaje"
"","loginbox.SignIn","Prihlásiť sa"
"","loginbox.SingInButon","Prihlásiť sa"
"","loginbox.SingInTitle","Prihlásiť sa"
"","loginbox.UserError","S týmto používateľským menom alebo e-mailovou adresou neexistuje konto."
"","loginbox.Username","Používateľské meno alebo e-mail"
"","loginbox.Wait","Počkajte..."
"","loginbox.WeCouldNotLogYouIn","Prihlasovanie bolo neúspešné"
"","loginbox.YouDontNeedToRegisterToUseBrandButWeRecommendYouDo","Nemusíte sa zaregistrovať, aby ste mohli používať <<BRAND>>, ale odporúčame vám to:"
"","mainmenu.BrowseAds","Prehľadávať reklamy"
"","mainmenu.ChangeLanguage","Zmena jazyka"
"","mainmenu.ChangeRegion","Zmeniť región"
"","messages_addvideo.1","Odoslanie videa"
"","messages_addvideo.2","Teraz môžete k vášmu oznámeniu pridať aj video!"
"","messages_addvideo.3","Je to rýchle a jednoduché. Potrebujete si iba nainštalovať malý program. Kliknite sem!"
"","messages_addvideo.4","Pridať video"
"","messages_addvideo.5","Vymazať video"
"","messages_addvideo.6","Zrušiť"
"","messages_addvideo.7","Video"
"","messages_addvideo.8","Upraviť video"
"","messages_addvideo.9","Odosielanie je dokončené Pokračujte kliknutím na tlačidlo OK."
"","messages_auction_bid_class.1","Pokračovať"
"","messages_auction_bid_class.10","pozvite-priateľa"
"","messages_auction_bid_class.11","Strana "
"","messages_auction_bid_class.12"," z "
"","messages_auction_bid_class.13","viac výsledkov"
"","messages_auction_bid_class.15","dní"
"","messages_auction_bid_class.16","hodín"
"","messages_auction_bid_class.17","minúta"
"","messages_auction_bid_class.18","sekúnd"
"","messages_auction_bid_class.19","Späť"
"","messages_auction_bid_class.20","<br /><br /><div align=""center""><b>Na tejto aukcii ešte nepadli žiadne ponuky.</b></div><br />"
"","messages_auction_bid_class.3","Späť do oznámenia"
"","messages_auction_bid_class.4","Späť"
"","messages_auction_bid_class.5","Späť"
"","messages_auction_bid_class.6","ID oznámenia"
"","messages_auction_bid_class.7","Názov položky"
"","messages_auction_bid_class.8","Zostávajúci čas"
"","messages_auction_bid_class.9","Pridať medzi obľúbené"
"","messages_auction_bid_class.BuyerEmail","E-mail kupujúceho"
"","messages_auction_bid_class.BuyerName","Meno kupujúceho"
"","messages_auction_bid_class.CongratulationsBuyer","Gratulujeme! Kúpili ste položku"
"","messages_auction_bid_class.CongratulationsSeller","Gratulujeme! Vaša položka Kúpte teraz sa predala"
"","messages_auction_bid_class.ContactBuyer","Podmienky platby a dodávky dohodnite priamo s kupujúcim. Odporúčame nepoužívať Western Union a telegrafické prevody, aby ste zabránili možnosti podvodu."
"","messages_auction_bid_class.ContactSeller","Podmienky platby a dodávky dohodnite priamo s predajcom. Odporúčame nepoužívať Western Union a telegrafické prevody, aby ste zabránili možnosti podvodu."
"","messages_auction_bid_class.CurrentBid","Aktuálna ponuka"
"","messages_auction_bid_class.EndingDate","Dátum ukončenia"
"","messages_auction_bid_class.ItemTitle","Názov položky"
"","messages_auction_bid_class.LinkToItem","Odkaz na položku"
"","messages_auction_bid_class.MaximumBid","Your maximum bid"
"","messages_auction_bid_class.Price","Cena"
"","messages_auction_bid_class.Seller","Predajca"
"","messages_auction_bid_class.SellerEmail","E-mail predajcu"
"","messages_auction_bid_class.SellerName","Meno predajcu"
"","messages_auction_bid_class.ViewTheItem","Zobraziť položku, na ktorú dávate ponuku"
"","messages_auction_bid_class.WeAreSorry","Boli ste prelicitovaný na nasledujúcu položku <<BRAND>>"
"","messages_auction_bid_class.YouAre","Vaša ponuka je teraz najvyššia"
"","messages_auction_bid_class.YouAreCurrently","Momentálne vaša ponuka je najvyššia na nasledujúcu položku <<BRAND>>"
"","messages_auction_bid_class.YouHaveOutbid","Boli ste prelicitovaný"
"","messages_auction_bid_class.YouPurchasedItem","Kúpili ste položku"
"","messages_auction_bid_class.YourCurrentBid","Vaša aktuálna ponuka"
"","messages_auction_bid_class.YourItemSold","Vaša položka sa predala!"
"","messages_auction_bid_class.YourMaximumBid","Vaša najvyššia ponuka"
"","messages_auction_bid_class.YourOfert","Vaša ponuka "
"","messages_auction_feedback_class.1","Späť na Môj OLX"
"","messages_auction_feedback_class.3","Zobraziť moje spätné väzby"
"","messages_auction_feedback_class.4","Otvorené spätné väzby"
"","messages_auction_feedback_class.5","Úvodná strana pre spätné väzby"
"","messages_auction_feedback_class.6","Späť"
"","messages_browse_notify_friend.1","Overovací kód"
"","messages_browse_notify_friend.2","(Zadajte overovací kód)"
"","messages_browse_notify_friend.3","Späť na oznámenie"
"","messages_browse_notify_friend.5","Zadajte <br />overovací kód<br /> správne"
"","messages_browse_notify_friend.6","voliteľné"
"","messages_browse_notify_friend.ErrorFriendName","Meno priateľa je povinné pole"
"","messages_browse_notify_friend.ErrorMail","Vyplňte váš e-mail"
"","messages_browse_notify_friend.ErrorMailFriend","Vyplňte e-mail vášho priateľa"
"","messages_browse_notify_friend.ErrorSenderName","Meno odosielateľa je povinné pole"
"","messages_browse_notify_friend.InvalidMail","Chybná e-mailová adresa "
"","messages_browse_notify_friend.InvalidMailFriend","Chybná e-mailová adresa priateľa"
"","messages_browse_notify_friend.LockedUserOrEmailA","Vaše konto je zablokované. Obráťte sa na náš "
"","messages_browse_notify_friend.LockedUserOrEmailB","Tím podpory"
"","messages_browse_notify_friend.LockedUserOrEmailLink","http://support.olx.com"
"","messages_browse_notify_seller.1","Overovací kód"
"","messages_browse_notify_seller.10","Maximálna povolená veľkosť pre uložené súbory je 2 Mb."
"","messages_browse_notify_seller.11","<<BRAND>> momentálne nepodporuje tento typ súboru."
"","messages_browse_notify_seller.2","(Zadajte overovací kód)"
"","messages_browse_notify_seller.3","Naspäť do oznámenia"
"","messages_browse_notify_seller.5","Overovací kód<br />zadajte<br /> správne"
"","messages_browse_notify_seller.6","voliteľné"
"","messages_browse_notify_seller.7","Anonymous"
"","messages_browse_notify_seller.8","Skôr, než pristúpite ku kúpe, prečítajte informácie o <strong>podvodných predajcoch</strong> na našej stránke <a href=""index.php?a=28&b=141"" class=""ima"">nápovede</a>."
"","messages_browse_notify_seller.9","Pripojiť súbor"
"","messages_browse_notify_seller.AttachPicture","Pripojiť obrázok"
"","messages_browse_notify_seller.AttachResume","Pripojiť životopis"
"","messages_browse_notify_seller.BarAdviceA","Skôr, než pristúpite ku kúpe, prečítajte informácie o <b>podvodných predajcoch</b> na našej stránke "
"","messages_browse_notify_seller.BarAdviceB","nápovede"
"","messages_browse_notify_seller.BarAdviceC","."
"","messages_browse_notify_seller.BarAdviceLink","index.php?a=28&b=141"
"","messages_browse_notify_seller.ContactEmployer","Kontaktovať zamestnávateľa / zamestnanca"
"","messages_browse_notify_seller.ContactSeller","Kontaktovať predajcu"
"","messages_browse_notify_seller.ErrorMail","Vyplňte e-mailovú adresu"
"","messages_browse_notify_seller.InvalidMail","Chybná e-mailová adresa"
"","messages_browse_notify_seller.LockedUserOrEmailA","Vaše konto je zablokované. Kontaktujte náš "
"","messages_browse_notify_seller.LockedUserOrEmailB","tím podpory"
"","messages_browse_notify_seller.LockedUserOrEmailLink","/support/support.php"
"","messages_browse_notify_seller.ReplyToThisAd","Odpoveď na tento inzerát"
"","messages_browse_notify_seller.ThisMessageIs","Táto správa sa týka"
"","messages_browse_notify_seller.ValidationError","Vyplňte, prosím, chýbajúce polia."
"","messages_checkuserajax.1","(Neplatné: 4 až 20 alfanumerických znakov)"
"","messages_checkuserajax.2","(Neplatné: bez medzier a špeciálnych znakov)"
"","messages_checkuserajax.3","(Neplatné: chybné používateľské meno)"
"","messages_checkuserajax.4","(Neplatné: používateľské meno už existuje)"
"","messages_checkuserajax.5","Platné"
"","messages_close_item_mail_to_bidder.0","Congratulations!!! Your are the high bidder in this auction. Below is a link to view the auction for 30 days after it has closed. Please contact the seller using the information below to exchange payment information. Keep this email for your records and the link back to the auction."
"","messages_close_item_mail_to_bidder.1","You are the winning bidder."
"","messages_close_item_mail_to_bidder.2","bidder:"
"","messages_close_item_mail_to_bidder.3","bid: "
"","messages_close_item_mail_to_bidder.4","seller info:"
"","messages_close_item_mail_to_bidder.Bid","ponuka: "
"","messages_close_item_mail_to_bidder.Bidder","ponúkajúci:"
"","messages_close_item_mail_to_bidder.Congratulations","Gratulujeme!!!"
"","messages_close_item_mail_to_bidder.ContactSeller","Podmienky platby a dodávky dohodnite priamo s predajcom.<br />Odporúčame nepoužívať Western Union a telegrafické prevody, aby ste zabránili možnosti podvodu."
"","messages_close_item_mail_to_bidder.ItemTitle","Názov položky"
"","messages_close_item_mail_to_bidder.LinkToItem","Odkaz na položku:"
"","messages_close_item_mail_to_bidder.SellerEmail","E-mail predajcu"
"","messages_close_item_mail_to_bidder.SellerInfo","Informácie o predajcovi:"
"","messages_close_item_mail_to_bidder.SellerName","Meno predajcu"
"","messages_close_item_mail_to_bidder.WinningBid","Víťazná ponuka"
"","messages_close_item_mail_to_bidder.YouAreBidder","Vyhrala vaša ponuka"
"","messages_close_item_mail_to_bidder.YouPurchasedItem","Kúpili ste položku"
"","messages_close_item_mail_to_seller.0","Congratulations!!! Your auction has ended and the item has been sold. Below is a link to view the auction for 30 days after it has closed. Please contact the high bidder using the information below to exchange payment information. Keep this email for your records and the link back to the auction."
"","messages_close_item_mail_to_seller.1","We are sorry. Your auction has ended and the closing bid for the auction did not meet or exceed your reserve price. You can still see the auction at the link below for 30 days to review the bidding activity on the auction and possibly accept a bid that was placed. If not, please consider us for any attempts to try to sell this item again."
"","messages_close_item_mail_to_seller.2","Your+Auction+has+ended."
"","messages_close_item_mail_to_seller.3","The+dutch+auction+listed+below+has+closed.+Below+is+a+list+of+winning+dutch+bidders%2C+the+quantity+they+have+won+and+the+final+bid+amount+that+they+are+responsible+for+paying.+"
"","messages_close_item_mail_to_seller.4","final bid amount:"
"","messages_close_item_mail_to_seller.BuyerEmail","E-mail kupujúceho"
"","messages_close_item_mail_to_seller.BuyerName","Meno kupujúceho"
"","messages_close_item_mail_to_seller.Congratulations","Gratulujeme!!!"
"","messages_close_item_mail_to_seller.ContactBuyer","Podmienky platby a dodávky dohodnite priamo s kupujúcim.<br />Odporúčame nepoužívať Western Union a telegrafické prevody, aby ste zabránili možnosti podvodu."
